flat_idx	TianS1_key	TianS1_label	TianS2_key	TianS2_label	TianS3_key	TianS3_label	TianS4_key	TianS4_label
507544	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507545	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507546	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507547	12	aTHA-lh	24	THA-DA-lh	34	THA-DAm-lh	38	THA-DAm-lh
507548	12	aTHA-lh	24	THA-DA-lh	34	THA-DAm-lh	38	THA-DAm-lh
507549	12	aTHA-lh	24	THA-DA-lh	34	THA-DAm-lh	38	THA-DAm-lh
507550	12	aTHA-lh	24	THA-DA-lh	34	THA-DAm-lh	38	THA-DAm-lh
507551	12	aTHA-lh	24	THA-DA-lh	34	THA-DAm-lh	38	THA-DAm-lh
507552	12	aTHA-lh	24	THA-DA-lh	34	THA-DAm-lh	38	THA-DAm-lh
507639	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507640	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507641	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507642	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507643	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507644	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507645	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507646	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507647	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507648	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507649	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507736	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507737	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507738	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507739	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507740	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507741	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507742	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507743	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507744	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507745	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507746	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507833	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507834	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507835	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507836	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507837	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507838	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	30	THA-VAip-lh
507839	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507840	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507841	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507842	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507843	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507930	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
507931	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
507932	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
507933	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
507934	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
507935	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
507936	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507937	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507938	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507939	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
507940	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508027	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508028	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508029	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508030	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508031	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508032	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508033	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508034	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508035	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508036	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508124	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508125	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508126	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508127	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508128	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508129	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508130	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508131	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508132	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508133	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508221	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508222	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508223	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508224	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508225	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508226	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508227	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508228	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508229	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508319	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508320	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508321	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508322	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
508323	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508324	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508325	12	aTHA-lh	23	THA-VA-lh	33	THA-VAs-lh	37	THA-VAs-lh
508418	12	aTHA-lh	23	THA-VA-lh	32	THA-VAi-lh	31	THA-VAia-lh
