flat_idx	key	within_idx	label	i	j	k	x	y	z
484651	1	3402	Tian_Subcortex	43	51	39	-10.5	-30.5	-0.5
484652	1	3403	Tian_Subcortex	43	51	40	-10.5	-30.5	1.5
484653	1	3404	Tian_Subcortex	43	51	41	-10.5	-30.5	3.5
484654	1	3405	Tian_Subcortex	43	51	42	-10.5	-30.5	5.5
484655	1	3406	Tian_Subcortex	43	51	43	-10.5	-30.5	7.5
484656	1	3407	Tian_Subcortex	43	51	44	-10.5	-30.5	9.5
484657	1	3408	Tian_Subcortex	43	51	45	-10.5	-30.5	11.5
484747	1	3409	Tian_Subcortex	43	52	38	-10.5	-28.5	-2.5
484748	1	3410	Tian_Subcortex	43	52	39	-10.5	-28.5	-0.5
484749	1	3411	Tian_Subcortex	43	52	40	-10.5	-28.5	1.5
484750	1	3412	Tian_Subcortex	43	52	41	-10.5	-28.5	3.5
484751	1	3413	Tian_Subcortex	43	52	42	-10.5	-28.5	5.5
484752	1	3414	Tian_Subcortex	43	52	43	-10.5	-28.5	7.5
484753	1	3415	Tian_Subcortex	43	52	44	-10.5	-28.5	9.5
484754	1	3416	Tian_Subcortex	43	52	45	-10.5	-28.5	11.5
484755	1	3417	Tian_Subcortex	43	52	46	-10.5	-28.5	13.5
484844	1	3418	Tian_Subcortex	43	53	38	-10.5	-26.5	-2.5
484845	1	3419	Tian_Subcortex	43	53	39	-10.5	-26.5	-0.5
484846	1	3420	Tian_Subcortex	43	53	40	-10.5	-26.5	1.5
484847	1	3421	Tian_Subcortex	43	53	41	-10.5	-26.5	3.5
484848	1	3422	Tian_Subcortex	43	53	42	-10.5	-26.5	5.5
484849	1	3423	Tian_Subcortex	43	53	43	-10.5	-26.5	7.5
484850	1	3424	Tian_Subcortex	43	53	44	-10.5	-26.5	9.5
484851	1	3425	Tian_Subcortex	43	53	45	-10.5	-26.5	11.5
484852	1	3426	Tian_Subcortex	43	53	46	-10.5	-26.5	13.5
484853	1	3427	Tian_Subcortex	43	53	47	-10.5	-26.5	15.5
484941	1	3428	Tian_Subcortex	43	54	38	-10.5	-24.5	-2.5
484942	1	3429	Tian_Subcortex	43	54	39	-10.5	-24.5	-0.5
484943	1	3430	Tian_Subcortex	43	54	40	-10.5	-24.5	1.5
484944	1	3431	Tian_Subcortex	43	54	41	-10.5	-24.5	3.5
484945	1	3432	Tian_Subcortex	43	54	42	-10.5	-24.5	5.5
484946	1	3433	Tian_Subcortex	43	54	43	-10.5	-24.5	7.5
484947	1	3434	Tian_Subcortex	43	54	44	-10.5	-24.5	9.5
484948	1	3435	Tian_Subcortex	43	54	45	-10.5	-24.5	11.5
484949	1	3436	Tian_Subcortex	43	54	46	-10.5	-24.5	13.5
484950	1	3437	Tian_Subcortex	43	54	47	-10.5	-24.5	15.5
485038	1	3438	Tian_Subcortex	43	55	38	-10.5	-22.5	-2.5
485039	1	3439	Tian_Subcortex	43	55	39	-10.5	-22.5	-0.5
485040	1	3440	Tian_Subcortex	43	55	40	-10.5	-22.5	1.5
485041	1	3441	Tian_Subcortex	43	55	41	-10.5	-22.5	3.5
485042	1	3442	Tian_Subcortex	43	55	42	-10.5	-22.5	5.5
485043	1	3443	Tian_Subcortex	43	55	43	-10.5	-22.5	7.5
485044	1	3444	Tian_Subcortex	43	55	44	-10.5	-22.5	9.5
485045	1	3445	Tian_Subcortex	43	55	45	-10.5	-22.5	11.5
485046	1	3446	Tian_Subcortex	43	55	46	-10.5	-22.5	13.5
485047	1	3447	Tian_Subcortex	43	55	47	-10.5	-22.5	15.5
485048	1	3448	Tian_Subcortex	43	55	48	-10.5	-22.5	17.5
485135	1	3449	Tian_Subcortex	43	56	38	-10.5	-20.5	-2.5
485136	1	3450	Tian_Subcortex	43	56	39	-10.5	-20.5	-0.5
485137	1	3451	Tian_Subcortex	43	56	40	-10.5	-20.5	1.5
485138	1	3452	Tian_Subcortex	43	56	41	-10.5	-20.5	3.5
485139	1	3453	Tian_Subcortex	43	56	42	-10.5	-20.5	5.5
485140	1	3454	Tian_Subcortex	43	56	43	-10.5	-20.5	7.5
485141	1	3455	Tian_Subcortex	43	56	44	-10.5	-20.5	9.5
485142	1	3456	Tian_Subcortex	43	56	45	-10.5	-20.5	11.5
485143	1	3457	Tian_Subcortex	43	56	46	-10.5	-20.5	13.5
485144	1	3458	Tian_Subcortex	43	56	47	-10.5	-20.5	15.5
485145	1	3459	Tian_Subcortex	43	56	48	-10.5	-20.5	17.5
485232	1	3460	Tian_Subcortex	43	57	38	-10.5	-18.5	-2.5
485233	1	3461	Tian_Subcortex	43	57	39	-10.5	-18.5	-0.5
485234	1	3462	Tian_Subcortex	43	57	40	-10.5	-18.5	1.5
485235	1	3463	Tian_Subcortex	43	57	41	-10.5	-18.5	3.5
485236	1	3464	Tian_Subcortex	43	57	42	-10.5	-18.5	5.5
485237	1	3465	Tian_Subcortex	43	57	43	-10.5	-18.5	7.5
485238	1	3466	Tian_Subcortex	43	57	44	-10.5	-18.5	9.5
485239	1	3467	Tian_Subcortex	43	57	45	-10.5	-18.5	11.5
485240	1	3468	Tian_Subcortex	43	57	46	-10.5	-18.5	13.5
485241	1	3469	Tian_Subcortex	43	57	47	-10.5	-18.5	15.5
485242	1	3470	Tian_Subcortex	43	57	48	-10.5	-18.5	17.5
485329	1	3471	Tian_Subcortex	43	58	38	-10.5	-16.5	-2.5
485330	1	3472	Tian_Subcortex	43	58	39	-10.5	-16.5	-0.5
485331	1	3473	Tian_Subcortex	43	58	40	-10.5	-16.5	1.5
485332	1	3474	Tian_Subcortex	43	58	41	-10.5	-16.5	3.5
485333	1	3475	Tian_Subcortex	43	58	42	-10.5	-16.5	5.5
485334	1	3476	Tian_Subcortex	43	58	43	-10.5	-16.5	7.5
485335	1	3477	Tian_Subcortex	43	58	44	-10.5	-16.5	9.5
485336	1	3478	Tian_Subcortex	43	58	45	-10.5	-16.5	11.5
485337	1	3479	Tian_Subcortex	43	58	46	-10.5	-16.5	13.5
485338	1	3480	Tian_Subcortex	43	58	47	-10.5	-16.5	15.5
485339	1	3481	Tian_Subcortex	43	58	48	-10.5	-16.5	17.5
485427	1	3482	Tian_Subcortex	43	59	39	-10.5	-14.5	-0.5
485428	1	3483	Tian_Subcortex	43	59	40	-10.5	-14.5	1.5
485429	1	3484	Tian_Subcortex	43	59	41	-10.5	-14.5	3.5
485430	1	3485	Tian_Subcortex	43	59	42	-10.5	-14.5	5.5
485431	1	3486	Tian_Subcortex	43	59	43	-10.5	-14.5	7.5
485432	1	3487	Tian_Subcortex	43	59	44	-10.5	-14.5	9.5
485433	1	3488	Tian_Subcortex	43	59	45	-10.5	-14.5	11.5
485434	1	3489	Tian_Subcortex	43	59	46	-10.5	-14.5	13.5
485435	1	3490	Tian_Subcortex	43	59	47	-10.5	-14.5	15.5
485436	1	3491	Tian_Subcortex	43	59	48	-10.5	-14.5	17.5
485524	1	3492	Tian_Subcortex	43	60	39	-10.5	-12.5	-0.5
485525	1	3493	Tian_Subcortex	43	60	40	-10.5	-12.5	1.5
485526	1	3494	Tian_Subcortex	43	60	41	-10.5	-12.5	3.5
485527	1	3495	Tian_Subcortex	43	60	42	-10.5	-12.5	5.5
485528	1	3496	Tian_Subcortex	43	60	43	-10.5	-12.5	7.5
485529	1	3497	Tian_Subcortex	43	60	44	-10.5	-12.5	9.5
485530	1	3498	Tian_Subcortex	43	60	45	-10.5	-12.5	11.5
485531	1	3499	Tian_Subcortex	43	60	46	-10.5	-12.5	13.5
485532	1	3500	Tian_Subcortex	43	60	47	-10.5	-12.5	15.5
485533	1	3501	Tian_Subcortex	43	60	48	-10.5	-12.5	17.5
485621	1	3502	Tian_Subcortex	43	61	39	-10.5	-10.5	-0.5
485622	1	3503	Tian_Subcortex	43	61	40	-10.5	-10.5	1.5
485623	1	3504	Tian_Subcortex	43	61	41	-10.5	-10.5	3.5
485624	1	3505	Tian_Subcortex	43	61	42	-10.5	-10.5	5.5
485625	1	3506	Tian_Subcortex	43	61	43	-10.5	-10.5	7.5
485626	1	3507	Tian_Subcortex	43	61	44	-10.5	-10.5	9.5
485627	1	3508	Tian_Subcortex	43	61	45	-10.5	-10.5	11.5
485628	1	3509	Tian_Subcortex	43	61	46	-10.5	-10.5	13.5
485629	1	3510	Tian_Subcortex	43	61	47	-10.5	-10.5	15.5
485630	1	3511	Tian_Subcortex	43	61	48	-10.5	-10.5	17.5
485718	1	3512	Tian_Subcortex	43	62	39	-10.5	-8.5	-0.5
485719	1	3513	Tian_Subcortex	43	62	40	-10.5	-8.5	1.5
485720	1	3514	Tian_Subcortex	43	62	41	-10.5	-8.5	3.5
485721	1	3515	Tian_Subcortex	43	62	42	-10.5	-8.5	5.5
485722	1	3516	Tian_Subcortex	43	62	43	-10.5	-8.5	7.5
485723	1	3517	Tian_Subcortex	43	62	44	-10.5	-8.5	9.5
485724	1	3518	Tian_Subcortex	43	62	45	-10.5	-8.5	11.5
485725	1	3519	Tian_Subcortex	43	62	46	-10.5	-8.5	13.5
485726	1	3520	Tian_Subcortex	43	62	47	-10.5	-8.5	15.5
485816	1	3521	Tian_Subcortex	43	63	40	-10.5	-6.5	1.5
485817	1	3522	Tian_Subcortex	43	63	41	-10.5	-6.5	3.5
485818	1	3523	Tian_Subcortex	43	63	42	-10.5	-6.5	5.5
485819	1	3524	Tian_Subcortex	43	63	43	-10.5	-6.5	7.5
485820	1	3525	Tian_Subcortex	43	63	44	-10.5	-6.5	9.5
485821	1	3526	Tian_Subcortex	43	63	45	-10.5	-6.5	11.5
485822	1	3527	Tian_Subcortex	43	63	46	-10.5	-6.5	13.5
485823	1	3528	Tian_Subcortex	43	63	47	-10.5	-6.5	15.5
485913	1	3529	Tian_Subcortex	43	64	40	-10.5	-4.5	1.5
485914	1	3530	Tian_Subcortex	43	64	41	-10.5	-4.5	3.5
485915	1	3531	Tian_Subcortex	43	64	42	-10.5	-4.5	5.5
485916	1	3532	Tian_Subcortex	43	64	43	-10.5	-4.5	7.5
485917	1	3533	Tian_Subcortex	43	64	44	-10.5	-4.5	9.5
485918	1	3534	Tian_Subcortex	43	64	45	-10.5	-4.5	11.5
485919	1	3535	Tian_Subcortex	43	64	46	-10.5	-4.5	13.5
485921	1	3536	Tian_Subcortex	43	64	48	-10.5	-4.5	17.5
486011	1	3537	Tian_Subcortex	43	65	41	-10.5	-2.5	3.5
486012	1	3538	Tian_Subcortex	43	65	42	-10.5	-2.5	5.5
486013	1	3539	Tian_Subcortex	43	65	43	-10.5	-2.5	7.5
486014	1	3540	Tian_Subcortex	43	65	44	-10.5	-2.5	9.5
486016	1	3541	Tian_Subcortex	43	65	46	-10.5	-2.5	13.5
486017	1	3542	Tian_Subcortex	43	65	47	-10.5	-2.5	15.5
486018	1	3543	Tian_Subcortex	43	65	48	-10.5	-2.5	17.5
486112	1	3544	Tian_Subcortex	43	66	45	-10.5	-0.5	11.5
486113	1	3545	Tian_Subcortex	43	66	46	-10.5	-0.5	13.5
486114	1	3546	Tian_Subcortex	43	66	47	-10.5	-0.5	15.5
486115	1	3547	Tian_Subcortex	43	66	48	-10.5	-0.5	17.5
486208	1	3548	Tian_Subcortex	43	67	44	-10.5	1.5	9.5
486209	1	3549	Tian_Subcortex	43	67	45	-10.5	1.5	11.5
486210	1	3550	Tian_Subcortex	43	67	46	-10.5	1.5	13.5
486211	1	3551	Tian_Subcortex	43	67	47	-10.5	1.5	15.5
486212	1	3552	Tian_Subcortex	43	67	48	-10.5	1.5	17.5
486304	1	3553	Tian_Subcortex	43	68	43	-10.5	3.5	7.5
486305	1	3554	Tian_Subcortex	43	68	44	-10.5	3.5	9.5
486306	1	3555	Tian_Subcortex	43	68	45	-10.5	3.5	11.5
486307	1	3556	Tian_Subcortex	43	68	46	-10.5	3.5	13.5
486308	1	3557	Tian_Subcortex	43	68	47	-10.5	3.5	15.5
486309	1	3558	Tian_Subcortex	43	68	48	-10.5	3.5	17.5
486392	1	3559	Tian_Subcortex	43	69	34	-10.5	5.5	-10.5
486393	1	3560	Tian_Subcortex	43	69	35	-10.5	5.5	-8.5
486394	1	3561	Tian_Subcortex	43	69	36	-10.5	5.5	-6.5
486398	1	3562	Tian_Subcortex	43	69	40	-10.5	5.5	1.5
486399	1	3563	Tian_Subcortex	43	69	41	-10.5	5.5	3.5
486400	1	3564	Tian_Subcortex	43	69	42	-10.5	5.5	5.5
486401	1	3565	Tian_Subcortex	43	69	43	-10.5	5.5	7.5
486402	1	3566	Tian_Subcortex	43	69	44	-10.5	5.5	9.5
486403	1	3567	Tian_Subcortex	43	69	45	-10.5	5.5	11.5
486404	1	3568	Tian_Subcortex	43	69	46	-10.5	5.5	13.5
486405	1	3569	Tian_Subcortex	43	69	47	-10.5	5.5	15.5
486406	1	3570	Tian_Subcortex	43	69	48	-10.5	5.5	17.5
486489	1	3571	Tian_Subcortex	43	70	34	-10.5	7.5	-10.5
486490	1	3572	Tian_Subcortex	43	70	35	-10.5	7.5	-8.5
486491	1	3573	Tian_Subcortex	43	70	36	-10.5	7.5	-6.5
486492	1	3574	Tian_Subcortex	43	70	37	-10.5	7.5	-4.5
486493	1	3575	Tian_Subcortex	43	70	38	-10.5	7.5	-2.5
486494	1	3576	Tian_Subcortex	43	70	39	-10.5	7.5	-0.5
486495	1	3577	Tian_Subcortex	43	70	40	-10.5	7.5	1.5
486496	1	3578	Tian_Subcortex	43	70	41	-10.5	7.5	3.5
486497	1	3579	Tian_Subcortex	43	70	42	-10.5	7.5	5.5
486498	1	3580	Tian_Subcortex	43	70	43	-10.5	7.5	7.5
486499	1	3581	Tian_Subcortex	43	70	44	-10.5	7.5	9.5
486500	1	3582	Tian_Subcortex	43	70	45	-10.5	7.5	11.5
486501	1	3583	Tian_Subcortex	43	70	46	-10.5	7.5	13.5
486502	1	3584	Tian_Subcortex	43	70	47	-10.5	7.5	15.5
486503	1	3585	Tian_Subcortex	43	70	48	-10.5	7.5	17.5
486585	1	3586	Tian_Subcortex	43	71	33	-10.5	9.5	-12.5
486586	1	3587	Tian_Subcortex	43	71	34	-10.5	9.5	-10.5
486587	1	3588	Tian_Subcortex	43	71	35	-10.5	9.5	-8.5
486588	1	3589	Tian_Subcortex	43	71	36	-10.5	9.5	-6.5
486589	1	3590	Tian_Subcortex	43	71	37	-10.5	9.5	-4.5
486590	1	3591	Tian_Subcortex	43	71	38	-10.5	9.5	-2.5
486591	1	3592	Tian_Subcortex	43	71	39	-10.5	9.5	-0.5
486592	1	3593	Tian_Subcortex	43	71	40	-10.5	9.5	1.5
486593	1	3594	Tian_Subcortex	43	71	41	-10.5	9.5	3.5
486594	1	3595	Tian_Subcortex	43	71	42	-10.5	9.5	5.5
486595	1	3596	Tian_Subcortex	43	71	43	-10.5	9.5	7.5
486596	1	3597	Tian_Subcortex	43	71	44	-10.5	9.5	9.5
486597	1	3598	Tian_Subcortex	43	71	45	-10.5	9.5	11.5
486598	1	3599	Tian_Subcortex	43	71	46	-10.5	9.5	13.5
486682	1	3600	Tian_Subcortex	43	72	33	-10.5	11.5	-12.5
486683	1	3601	Tian_Subcortex	43	72	34	-10.5	11.5	-10.5
486684	1	3602	Tian_Subcortex	43	72	35	-10.5	11.5	-8.5
486685	1	3603	Tian_Subcortex	43	72	36	-10.5	11.5	-6.5
486686	1	3604	Tian_Subcortex	43	72	37	-10.5	11.5	-4.5
486687	1	3605	Tian_Subcortex	43	72	38	-10.5	11.5	-2.5
486688	1	3606	Tian_Subcortex	43	72	39	-10.5	11.5	-0.5
486689	1	3607	Tian_Subcortex	43	72	40	-10.5	11.5	1.5
486690	1	3608	Tian_Subcortex	43	72	41	-10.5	11.5	3.5
486691	1	3609	Tian_Subcortex	43	72	42	-10.5	11.5	5.5
486692	1	3610	Tian_Subcortex	43	72	43	-10.5	11.5	7.5
486693	1	3611	Tian_Subcortex	43	72	44	-10.5	11.5	9.5
486694	1	3612	Tian_Subcortex	43	72	45	-10.5	11.5	11.5
486780	1	3613	Tian_Subcortex	43	73	34	-10.5	13.5	-10.5
486781	1	3614	Tian_Subcortex	43	73	35	-10.5	13.5	-8.5
486782	1	3615	Tian_Subcortex	43	73	36	-10.5	13.5	-6.5
486783	1	3616	Tian_Subcortex	43	73	37	-10.5	13.5	-4.5
486784	1	3617	Tian_Subcortex	43	73	38	-10.5	13.5	-2.5
486785	1	3618	Tian_Subcortex	43	73	39	-10.5	13.5	-0.5
486786	1	3619	Tian_Subcortex	43	73	40	-10.5	13.5	1.5
486787	1	3620	Tian_Subcortex	43	73	41	-10.5	13.5	3.5
486788	1	3621	Tian_Subcortex	43	73	42	-10.5	13.5	5.5
486789	1	3622	Tian_Subcortex	43	73	43	-10.5	13.5	7.5
486790	1	3623	Tian_Subcortex	43	73	44	-10.5	13.5	9.5
486791	1	3624	Tian_Subcortex	43	73	45	-10.5	13.5	11.5
486877	1	3625	Tian_Subcortex	43	74	34	-10.5	15.5	-10.5
486878	1	3626	Tian_Subcortex	43	74	35	-10.5	15.5	-8.5
486879	1	3627	Tian_Subcortex	43	74	36	-10.5	15.5	-6.5
486880	1	3628	Tian_Subcortex	43	74	37	-10.5	15.5	-4.5
486881	1	3629	Tian_Subcortex	43	74	38	-10.5	15.5	-2.5
486882	1	3630	Tian_Subcortex	43	74	39	-10.5	15.5	-0.5
486883	1	3631	Tian_Subcortex	43	74	40	-10.5	15.5	1.5
486884	1	3632	Tian_Subcortex	43	74	41	-10.5	15.5	3.5
486885	1	3633	Tian_Subcortex	43	74	42	-10.5	15.5	5.5
486886	1	3634	Tian_Subcortex	43	74	43	-10.5	15.5	7.5
486887	1	3635	Tian_Subcortex	43	74	44	-10.5	15.5	9.5
486975	1	3636	Tian_Subcortex	43	75	35	-10.5	17.5	-8.5
486976	1	3637	Tian_Subcortex	43	75	36	-10.5	17.5	-6.5
486977	1	3638	Tian_Subcortex	43	75	37	-10.5	17.5	-4.5
486978	1	3639	Tian_Subcortex	43	75	38	-10.5	17.5	-2.5
486979	1	3640	Tian_Subcortex	43	75	39	-10.5	17.5	-0.5
486980	1	3641	Tian_Subcortex	43	75	40	-10.5	17.5	1.5
486981	1	3642	Tian_Subcortex	43	75	41	-10.5	17.5	3.5
486982	1	3643	Tian_Subcortex	43	75	42	-10.5	17.5	5.5
486983	1	3644	Tian_Subcortex	43	75	43	-10.5	17.5	7.5
486984	1	3645	Tian_Subcortex	43	75	44	-10.5	17.5	9.5
487076	1	3646	Tian_Subcortex	43	76	39	-10.5	19.5	-0.5
487077	1	3647	Tian_Subcortex	43	76	40	-10.5	19.5	1.5
487078	1	3648	Tian_Subcortex	43	76	41	-10.5	19.5	3.5
487079	1	3649	Tian_Subcortex	43	76	42	-10.5	19.5	5.5
495613	1	3650	Tian_Subcortex	44	49	40	-8.5	-34.5	1.5
495614	1	3651	Tian_Subcortex	44	49	41	-8.5	-34.5	3.5
495615	1	3652	Tian_Subcortex	44	49	42	-8.5	-34.5	5.5
495616	1	3653	Tian_Subcortex	44	49	43	-8.5	-34.5	7.5
495709	1	3654	Tian_Subcortex	44	50	39	-8.5	-32.5	-0.5
495710	1	3655	Tian_Subcortex	44	50	40	-8.5	-32.5	1.5
495711	1	3656	Tian_Subcortex	44	50	41	-8.5	-32.5	3.5
495712	1	3657	Tian_Subcortex	44	50	42	-8.5	-32.5	5.5
495713	1	3658	Tian_Subcortex	44	50	43	-8.5	-32.5	7.5
495714	1	3659	Tian_Subcortex	44	50	44	-8.5	-32.5	9.5
495806	1	3660	Tian_Subcortex	44	51	39	-8.5	-30.5	-0.5
495807	1	3661	Tian_Subcortex	44	51	40	-8.5	-30.5	1.5
495808	1	3662	Tian_Subcortex	44	51	41	-8.5	-30.5	3.5
495809	1	3663	Tian_Subcortex	44	51	42	-8.5	-30.5	5.5
495810	1	3664	Tian_Subcortex	44	51	43	-8.5	-30.5	7.5
495811	1	3665	Tian_Subcortex	44	51	44	-8.5	-30.5	9.5
495812	1	3666	Tian_Subcortex	44	51	45	-8.5	-30.5	11.5
495903	1	3667	Tian_Subcortex	44	52	39	-8.5	-28.5	-0.5
495904	1	3668	Tian_Subcortex	44	52	40	-8.5	-28.5	1.5
495905	1	3669	Tian_Subcortex	44	52	41	-8.5	-28.5	3.5
495906	1	3670	Tian_Subcortex	44	52	42	-8.5	-28.5	5.5
495907	1	3671	Tian_Subcortex	44	52	43	-8.5	-28.5	7.5
495908	1	3672	Tian_Subcortex	44	52	44	-8.5	-28.5	9.5
495909	1	3673	Tian_Subcortex	44	52	45	-8.5	-28.5	11.5
495910	1	3674	Tian_Subcortex	44	52	46	-8.5	-28.5	13.5
496000	1	3675	Tian_Subcortex	44	53	39	-8.5	-26.5	-0.5
496001	1	3676	Tian_Subcortex	44	53	40	-8.5	-26.5	1.5
496002	1	3677	Tian_Subcortex	44	53	41	-8.5	-26.5	3.5
496003	1	3678	Tian_Subcortex	44	53	42	-8.5	-26.5	5.5
496004	1	3679	Tian_Subcortex	44	53	43	-8.5	-26.5	7.5
496005	1	3680	Tian_Subcortex	44	53	44	-8.5	-26.5	9.5
496006	1	3681	Tian_Subcortex	44	53	45	-8.5	-26.5	11.5
496007	1	3682	Tian_Subcortex	44	53	46	-8.5	-26.5	13.5
496096	1	3683	Tian_Subcortex	44	54	38	-8.5	-24.5	-2.5
496097	1	3684	Tian_Subcortex	44	54	39	-8.5	-24.5	-0.5
496098	1	3685	Tian_Subcortex	44	54	40	-8.5	-24.5	1.5
496099	1	3686	Tian_Subcortex	44	54	41	-8.5	-24.5	3.5
496100	1	3687	Tian_Subcortex	44	54	42	-8.5	-24.5	5.5
496101	1	3688	Tian_Subcortex	44	54	43	-8.5	-24.5	7.5
496102	1	3689	Tian_Subcortex	44	54	44	-8.5	-24.5	9.5
496103	1	3690	Tian_Subcortex	44	54	45	-8.5	-24.5	11.5
496104	1	3691	Tian_Subcortex	44	54	46	-8.5	-24.5	13.5
496105	1	3692	Tian_Subcortex	44	54	47	-8.5	-24.5	15.5
496193	1	3693	Tian_Subcortex	44	55	38	-8.5	-22.5	-2.5
496194	1	3694	Tian_Subcortex	44	55	39	-8.5	-22.5	-0.5
496195	1	3695	Tian_Subcortex	44	55	40	-8.5	-22.5	1.5
496196	1	3696	Tian_Subcortex	44	55	41	-8.5	-22.5	3.5
496197	1	3697	Tian_Subcortex	44	55	42	-8.5	-22.5	5.5
496198	1	3698	Tian_Subcortex	44	55	43	-8.5	-22.5	7.5
496199	1	3699	Tian_Subcortex	44	55	44	-8.5	-22.5	9.5
496200	1	3700	Tian_Subcortex	44	55	45	-8.5	-22.5	11.5
496201	1	3701	Tian_Subcortex	44	55	46	-8.5	-22.5	13.5
496202	1	3702	Tian_Subcortex	44	55	47	-8.5	-22.5	15.5
496203	1	3703	Tian_Subcortex	44	55	48	-8.5	-22.5	17.5
496290	1	3704	Tian_Subcortex	44	56	38	-8.5	-20.5	-2.5
496291	1	3705	Tian_Subcortex	44	56	39	-8.5	-20.5	-0.5
496292	1	3706	Tian_Subcortex	44	56	40	-8.5	-20.5	1.5
496293	1	3707	Tian_Subcortex	44	56	41	-8.5	-20.5	3.5
496294	1	3708	Tian_Subcortex	44	56	42	-8.5	-20.5	5.5
496295	1	3709	Tian_Subcortex	44	56	43	-8.5	-20.5	7.5
496296	1	3710	Tian_Subcortex	44	56	44	-8.5	-20.5	9.5
496297	1	3711	Tian_Subcortex	44	56	45	-8.5	-20.5	11.5
496298	1	3712	Tian_Subcortex	44	56	46	-8.5	-20.5	13.5
496299	1	3713	Tian_Subcortex	44	56	47	-8.5	-20.5	15.5
496300	1	3714	Tian_Subcortex	44	56	48	-8.5	-20.5	17.5
496387	1	3715	Tian_Subcortex	44	57	38	-8.5	-18.5	-2.5
496388	1	3716	Tian_Subcortex	44	57	39	-8.5	-18.5	-0.5
496389	1	3717	Tian_Subcortex	44	57	40	-8.5	-18.5	1.5
496390	1	3718	Tian_Subcortex	44	57	41	-8.5	-18.5	3.5
496391	1	3719	Tian_Subcortex	44	57	42	-8.5	-18.5	5.5
496392	1	3720	Tian_Subcortex	44	57	43	-8.5	-18.5	7.5
496393	1	3721	Tian_Subcortex	44	57	44	-8.5	-18.5	9.5
496394	1	3722	Tian_Subcortex	44	57	45	-8.5	-18.5	11.5
496395	1	3723	Tian_Subcortex	44	57	46	-8.5	-18.5	13.5
496396	1	3724	Tian_Subcortex	44	57	47	-8.5	-18.5	15.5
496397	1	3725	Tian_Subcortex	44	57	48	-8.5	-18.5	17.5
496484	1	3726	Tian_Subcortex	44	58	38	-8.5	-16.5	-2.5
496485	1	3727	Tian_Subcortex	44	58	39	-8.5	-16.5	-0.5
496486	1	3728	Tian_Subcortex	44	58	40	-8.5	-16.5	1.5
496487	1	3729	Tian_Subcortex	44	58	41	-8.5	-16.5	3.5
496488	1	3730	Tian_Subcortex	44	58	42	-8.5	-16.5	5.5
496489	1	3731	Tian_Subcortex	44	58	43	-8.5	-16.5	7.5
496490	1	3732	Tian_Subcortex	44	58	44	-8.5	-16.5	9.5
496491	1	3733	Tian_Subcortex	44	58	45	-8.5	-16.5	11.5
496492	1	3734	Tian_Subcortex	44	58	46	-8.5	-16.5	13.5
496493	1	3735	Tian_Subcortex	44	58	47	-8.5	-16.5	15.5
496494	1	3736	Tian_Subcortex	44	58	48	-8.5	-16.5	17.5
496581	1	3737	Tian_Subcortex	44	59	38	-8.5	-14.5	-2.5
496582	1	3738	Tian_Subcortex	44	59	39	-8.5	-14.5	-0.5
496583	1	3739	Tian_Subcortex	44	59	40	-8.5	-14.5	1.5
496584	1	3740	Tian_Subcortex	44	59	41	-8.5	-14.5	3.5
496585	1	3741	Tian_Subcortex	44	59	42	-8.5	-14.5	5.5
496586	1	3742	Tian_Subcortex	44	59	43	-8.5	-14.5	7.5
496587	1	3743	Tian_Subcortex	44	59	44	-8.5	-14.5	9.5
496588	1	3744	Tian_Subcortex	44	59	45	-8.5	-14.5	11.5
496589	1	3745	Tian_Subcortex	44	59	46	-8.5	-14.5	13.5
496590	1	3746	Tian_Subcortex	44	59	47	-8.5	-14.5	15.5
496591	1	3747	Tian_Subcortex	44	59	48	-8.5	-14.5	17.5
496678	1	3748	Tian_Subcortex	44	60	38	-8.5	-12.5	-2.5
496679	1	3749	Tian_Subcortex	44	60	39	-8.5	-12.5	-0.5
496680	1	3750	Tian_Subcortex	44	60	40	-8.5	-12.5	1.5
496681	1	3751	Tian_Subcortex	44	60	41	-8.5	-12.5	3.5
496682	1	3752	Tian_Subcortex	44	60	42	-8.5	-12.5	5.5
496683	1	3753	Tian_Subcortex	44	60	43	-8.5	-12.5	7.5
496684	1	3754	Tian_Subcortex	44	60	44	-8.5	-12.5	9.5
496685	1	3755	Tian_Subcortex	44	60	45	-8.5	-12.5	11.5
496686	1	3756	Tian_Subcortex	44	60	46	-8.5	-12.5	13.5
496687	1	3757	Tian_Subcortex	44	60	47	-8.5	-12.5	15.5
496688	1	3758	Tian_Subcortex	44	60	48	-8.5	-12.5	17.5
496775	1	3759	Tian_Subcortex	44	61	38	-8.5	-10.5	-2.5
496776	1	3760	Tian_Subcortex	44	61	39	-8.5	-10.5	-0.5
496777	1	3761	Tian_Subcortex	44	61	40	-8.5	-10.5	1.5
496778	1	3762	Tian_Subcortex	44	61	41	-8.5	-10.5	3.5
496779	1	3763	Tian_Subcortex	44	61	42	-8.5	-10.5	5.5
496780	1	3764	Tian_Subcortex	44	61	43	-8.5	-10.5	7.5
496781	1	3765	Tian_Subcortex	44	61	44	-8.5	-10.5	9.5
496782	1	3766	Tian_Subcortex	44	61	45	-8.5	-10.5	11.5
496783	1	3767	Tian_Subcortex	44	61	46	-8.5	-10.5	13.5
496784	1	3768	Tian_Subcortex	44	61	47	-8.5	-10.5	15.5
496785	1	3769	Tian_Subcortex	44	61	48	-8.5	-10.5	17.5
